role,latitude,longitude,height,date_time,person_id
Teenage Child,51.428475,0.119488,98.19,2012-12-10 10:54:49,13
Teenage Child,51.428346,0.119765,93.39,2012-12-10 10:55:04,13
Teenage Child,51.428321,0.119594,87.62,2012-12-10 10:55:17,13
Teenage Child,51.428308,0.119581,81.37,2012-12-10 10:55:29,13
Teenage Child,51.42835,0.119652,71.76,2012-12-10 10:55:40,13
Teenage Child,51.428348,0.119611,69.35,2012-12-10 10:55:45,13
Teenage Child,51.428319,0.119526,66.95,2012-12-10 10:55:51,13
Teenage Child,51.428303,0.119546,65.99,2012-12-10 10:55:54,13
Teenage Child,51.428322,0.119556,64.07,2012-12-10 10:56:00,13
Teenage Child,51.428277,0.119601,62.62,2012-12-10 10:56:09,13
Teenage Child,51.428262,0.119631,60.22,2012-12-10 10:56:15,13
Teenage Child,51.428195,0.119963,55.89,2012-12-10 10:56:26,13
Teenage Child,51.428195,0.120063,54.93,2012-12-10 10:56:31,13
Teenage Child,51.428205,0.119994,52.05,2012-12-10 10:56:43,13
Teenage Child,51.42825,0.11996,48.2,2012-12-10 10:57:07,13
Teenage Child,51.428143,0.119983,46.28,2012-12-10 10:57:22,13
Teenage Child,51.4279,0.119701,39.07,2012-12-10 10:57:44,13
Teenage Child,51.42788,0.119648,41.95,2012-12-10 10:57:52,13
Teenage Child,51.427882,0.119657,42.92,2012-12-10 10:57:53,13
Teenage Child,51.427889,0.119677,46.76,2012-12-10 10:57:56,13
Teenage Child,51.427879,0.119569,54.45,2012-12-10 10:58:06,13
Teenage Child,51.428014,0.119646,60.22,2012-12-10 10:58:12,13
Teenage Child,51.427881,0.119397,63.58,2012-12-10 10:58:17,13
Teenage Child,51.427866,0.119356,66.47,2012-12-10 10:58:26,13
Teenage Child,51.428027,0.119545,65.03,2012-12-10 10:58:41,13
Teenage Child,51.428065,0.119531,64.07,2012-12-10 10:58:47,13
Teenage Child,51.428152,0.119503,50.61,2012-12-10 10:58:54,13
Teenage Child,51.428258,0.119361,49.16,2012-12-10 10:59:07,13
Teenage Child,51.428246,0.119319,48.2,2012-12-10 10:59:11,13
Teenage Child,51.428176,0.11919,46.28,2012-12-10 10:59:18,13
Teenage Child,51.42823,0.118928,41.47,2012-12-10 10:59:34,13
Teenage Child,51.428302,0.118875,40.51,2012-12-10 10:59:41,13
Teenage Child,51.428341,0.11892,40.51,2012-12-10 10:59:44,13
Teenage Child,51.428389,0.118978,40.51,2012-12-10 10:59:48,13
Teenage Child,51.428437,0.119023,40.03,2012-12-10 10:59:52,13
Teenage Child,51.428622,0.119262,41.95,2012-12-10 11:00:09,13
Teenage Child,51.428662,0.119283,42.44,2012-12-10 11:00:13,13
Teenage Child,51.428704,0.119319,41.47,2012-12-10 11:00:17,13
Teenage Child,51.428757,0.119328,41.47,2012-12-10 11:00:22,13
Teenage Child,51.428779,0.119282,40.99,2012-12-10 11:00:25,13
Teenage Child,51.428814,0.119195,41.47,2012-12-10 11:00:39,13
Teenage Child,51.428782,0.119207,40.51,2012-12-10 11:00:55,13
Teenage Child,51.428763,0.119204,39.55,2012-12-10 11:01:13,13
Teenage Child,51.428873,0.119281,39.07,2012-12-10 11:01:35,13
Teenage Child,51.428736,0.119191,38.11,2012-12-10 11:01:56,13
Teenage Child,51.428735,0.119161,37.15,2012-12-10 11:02:29,13
Teenage Child,51.428645,0.119117,37.15,2012-12-10 11:03:04,13
Teenage Child,51.428695,0.119126,38.59,2012-12-10 11:03:10,13
Teenage Child,51.428906,0.119171,53.97,2012-12-10 11:03:22,13
Teenage Child,51.428951,0.119056,52.53,2012-12-10 11:03:28,13
Teenage Child,51.428905,0.118963,52.05,2012-12-10 11:03:35,13
Teenage Child,51.428709,0.118825,47.72,2012-12-10 11:03:53,13
Teenage Child,51.428558,0.118707,48.2,2012-12-10 11:04:08,13
Teenage Child,51.428275,0.118602,46.28,2012-12-10 11:04:30,13
Teenage Child,51.428272,0.118589,46.76,2012-12-10 11:06:13,13
Teenage Child,51.428267,0.118569,46.76,2012-12-10 11:07:01,13
Teenage Child,51.428265,0.118561,46.76,2012-12-10 11:08:15,13
Teenage Child,51.428248,0.118561,46.76,2012-12-10 11:08:51,13
Teenage Child,51.428249,0.118553,47.24,2012-12-10 11:09:43,13
Teenage Child,51.428248,0.118551,47.24,2012-12-10 11:11:22,13
Teenage Child,51.42825,0.118544,47.72,2012-12-10 11:12:00,13
Teenage Child,51.428252,0.118547,47.72,2012-12-10 11:12:35,13
Teenage Child,51.428246,0.118574,47.24,2012-12-10 11:13:09,13
Teenage Child,51.428237,0.118698,47.24,2012-12-10 11:13:17,13
Teenage Child,51.428269,0.118836,46.28,2012-12-10 11:13:27,13
Teenage Child,51.428468,0.119118,43.4,2012-12-10 11:13:49,13
Teenage Child,51.428564,0.119224,39.55,2012-12-10 11:14:02,13
Teenage Child,51.428702,0.119265,38.11,2012-12-10 11:14:18,13
Teenage Child,51.428784,0.119359,36.67,2012-12-10 11:14:29,13
Teenage Child,51.428776,0.119382,36.67,2012-12-10 11:14:31,13
Teenage Child,51.428719,0.119541,37.63,2012-12-10 11:14:48,13
Teenage Child,51.428705,0.119674,38.11,2012-12-10 11:15:03,13
Teenage Child,51.428724,0.119731,38.11,2012-12-10 11:15:17,13
Teenage Child,51.428709,0.119842,39.07,2012-12-10 11:15:32,13
Teenage Child,51.428766,0.119893,38.11,2012-12-10 11:15:48,13
Teenage Child,51.428798,0.120007,37.63,2012-12-10 11:16:08,13
Teenage Child,51.428881,0.120135,38.11,2012-12-10 11:16:24,13
Teenage Child,51.428899,0.120359,39.07,2012-12-10 11:16:39,13
Teenage Child,51.428811,0.120393,40.99,2012-12-10 11:17:02,13
Teenage Child,51.428768,0.120406,40.99,2012-12-10 11:17:42,13
Teenage Child,51.428856,0.120434,40.03,2012-12-10 11:18:14,13
Teenage Child,51.428966,0.120539,40.51,2012-12-10 11:18:34,13
Teenage Child,51.428892,0.1205,40.51,2012-12-10 11:19:07,13
Teenage Child,51.428796,0.120532,40.51,2012-12-10 11:19:48,13
Teenage Child,51.428716,0.120433,41.47,2012-12-10 11:20:11,13
Teenage Child,51.42882,0.120654,44.36,2012-12-10 11:20:30,13
Teenage Child,51.428775,0.12058,44.36,2012-12-10 11:20:47,13
Teenage Child,51.428761,0.120469,42.92,2012-12-10 11:21:08,13
Teenage Child,51.428843,0.120553,42.44,2012-12-10 11:21:44,13
Teenage Child,51.428732,0.12043,39.55,2012-12-10 11:26:32,13
Teenage Child,51.428748,0.120403,39.55,2012-12-10 11:27:17,13
Teenage Child,51.428782,0.120521,40.51,2012-12-10 11:30:06,13
Teenage Child,51.428806,0.120463,40.99,2012-12-10 11:32:18,13
Teenage Child,51.428755,0.120493,41.47,2012-12-10 11:33:31,13
Teenage Child,51.428736,0.120353,40.03,2012-12-10 11:34:07,13
Teenage Child,51.428766,0.120468,38.11,2012-12-10 11:34:45,13
Teenage Child,51.42884,0.120701,37.63,2012-12-10 11:35:58,13
Teenage Child,51.42884,0.120748,38.59,2012-12-10 11:36:18,13
Teenage Child,51.428783,0.120576,38.11,2012-12-10 11:36:53,13
Teenage Child,51.428714,0.120414,36.67,2012-12-10 11:37:11,13
Teenage Child,51.428709,0.120389,36.19,2012-12-10 11:37:50,13
Teenage Child,51.428796,0.120419,37.63,2012-12-10 11:40:05,13
Teenage Child,51.428798,0.120439,40.51,2012-12-10 11:44:10,13
Teenage Child,51.428748,0.120519,40.99,2012-12-10 11:44:37,13
Teenage Child,51.428728,0.120525,40.99,2012-12-10 11:44:55,13
Teenage Child,51.42874,0.120625,39.07,2012-12-10 11:45:30,13
Teenage Child,51.428763,0.120601,34.26,2012-12-10 11:46:28,13
Teenage Child,51.428728,0.120553,31.38,2012-12-10 11:47:04,13
Teenage Child,51.428802,0.12052,28.98,2012-12-10 11:47:24,13
Teenage Child,51.42877,0.120346,25.61,2012-12-10 11:52:44,13
Teenage Child,51.42887,0.120474,23.21,2012-12-10 11:55:13,13
Teenage Child,51.428846,0.120486,22.73,2012-12-10 11:55:48,13
Teenage Child,51.428806,0.120379,23.69,2012-12-10 11:56:12,13
Teenage Child,51.42874,0.120654,30.42,2012-12-10 11:56:49,13
Teenage Child,51.428783,0.120602,32.34,2012-12-10 11:57:24,13
Teenage Child,51.428768,0.120473,30.9,2012-12-10 11:59:33,13
Teenage Child,51.428758,0.120497,30.42,2012-12-10 12:00:49,13
Teenage Child,51.428765,0.120497,30.9,2012-12-10 12:01:27,13
Teenage Child,51.428724,0.120394,34.26,2012-12-10 12:02:05,13
Teenage Child,51.428814,0.12049,35.23,2012-12-10 12:03:13,13
Teenage Child,51.42881,0.120429,35.71,2012-12-10 12:04:10,13
Teenage Child,51.428814,0.120449,35.71,2012-12-10 12:04:46,13
Teenage Child,51.428809,0.120412,34.26,2012-12-10 12:06:54,13
Teenage Child,51.428786,0.120448,33.78,2012-12-10 12:07:44,13
Teenage Child,51.428748,0.120269,32.34,2012-12-10 12:09:17,13
Teenage Child,51.428701,0.120252,29.46,2012-12-10 12:09:36,13
Teenage Child,51.428735,0.120321,27.05,2012-12-10 12:10:01,13
Teenage Child,51.428825,0.120268,21.77,2012-12-10 12:10:38,13
Teenage Child,51.428842,0.12037,23.69,2012-12-10 12:11:14,13
Teenage Child,51.428762,0.120403,25.61,2012-12-10 12:11:53,13
Teenage Child,51.428778,0.120462,25.61,2012-12-10 12:12:28,13
Teenage Child,51.428684,0.120459,26.09,2012-12-10 12:13:05,13
Teenage Child,51.428681,0.120383,26.09,2012-12-10 12:13:30,13
Teenage Child,51.428794,0.12045,27.53,2012-12-10 12:14:16,13
Teenage Child,51.428798,0.120413,26.57,2012-12-10 12:14:40,13
Teenage Child,51.4287,0.120477,26.09,2012-12-10 12:14:54,13
Teenage Child,51.428732,0.120496,26.09,2012-12-10 12:15:12,13
Teenage Child,51.428842,0.120664,27.05,2012-12-10 12:15:18,13
Teenage Child,51.428299,0.11966,42.92,2012-12-10 12:16:28,13
Teenage Child,51.428257,0.119506,46.28,2012-12-10 12:16:38,13
Teenage Child,51.428221,0.119568,46.28,2012-12-10 12:16:44,13
Teenage Child,51.428183,0.119554,46.28,2012-12-10 12:16:47,13
Teenage Child,51.428072,0.119559,44.84,2012-12-10 12:17:02,13
Teenage Child,51.428127,0.119502,47.72,2012-12-10 12:17:14,13
Teenage Child,51.428205,0.119384,56.37,2012-12-10 12:17:28,13
Teenage Child,51.428193,0.1194,60.7,2012-12-10 12:17:36,13
Teenage Child,51.428131,0.119455,62.14,2012-12-10 12:17:41,13
Teenage Child,51.428142,0.119479,63.1,2012-12-10 12:17:52,13
Teenage Child,51.428234,0.119509,55.89,2012-12-10 12:18:07,13
Teenage Child,51.428222,0.119451,54.93,2012-12-10 12:18:27,13
Teenage Child,51.428186,0.119316,53.49,2012-12-10 12:18:40,13
Teenage Child,51.428213,0.119344,51.09,2012-12-10 12:19:00,13
Teenage Child,51.428087,0.119239,45.32,2012-12-10 12:19:27,13
Teenage Child,51.428099,0.119209,40.99,2012-12-10 12:19:45,13
Teenage Child,51.428141,0.119224,37.15,2012-12-10 12:20:33,13
Teenage Child,51.428263,0.119386,35.23,2012-12-10 12:20:59,13
Teenage Child,51.428242,0.119431,34.26,2012-12-10 12:22:45,13
Teenage Child,51.42826,0.119347,35.23,2012-12-10 12:23:19,13
Teenage Child,51.428222,0.119288,35.71,2012-12-10 12:23:46,13
Teenage Child,51.428188,0.119173,36.19,2012-12-10 12:24:16,13
Teenage Child,51.428169,0.119162,36.67,2012-12-10 12:24:40,13
Teenage Child,51.428169,0.119176,35.71,2012-12-10 12:25:23,13
Teenage Child,51.428189,0.119347,36.19,2012-12-10 12:25:47,13
Teenage Child,51.428182,0.119255,36.19,2012-12-10 12:26:16,13
Teenage Child,51.428123,0.119168,39.07,2012-12-10 12:26:38,13
Teenage Child,51.428078,0.119058,42.92,2012-12-10 12:27:13,13
Teenage Child,51.428073,0.119051,42.92,2012-12-10 12:27:35,13
Teenage Child,51.428149,0.119167,43.88,2012-12-10 12:28:08,13
Teenage Child,51.42816,0.119129,43.88,2012-12-10 12:28:13,13
Teenage Child,51.428162,0.118937,42.92,2012-12-10 12:28:28,13
Teenage Child,51.428154,0.119008,42.44,2012-12-10 12:28:34,13
Teenage Child,51.428055,0.11904,42.92,2012-12-10 12:28:48,13
Teenage Child,51.428103,0.11928,42.92,2012-12-10 12:29:03,13
Teenage Child,51.428179,0.119296,42.44,2012-12-10 12:29:09,13
Teenage Child,51.428195,0.119285,39.55,2012-12-10 12:29:24,13
Teenage Child,51.42821,0.119305,39.55,2012-12-10 12:29:27,13
Teenage Child,51.428235,0.119426,38.59,2012-12-10 12:29:38,13
Teenage Child,51.428175,0.11941,38.59,2012-12-10 12:29:52,13
Teenage Child,51.42817,0.119418,38.11,2012-12-10 12:29:56,13
Teenage Child,51.428167,0.119399,38.59,2012-12-10 12:29:58,13
Teenage Child,51.428133,0.119317,38.59,2012-12-10 12:30:11,13
Teenage Child,51.428175,0.119301,39.55,2012-12-10 12:30:24,13
Teenage Child,51.428231,0.119337,40.99,2012-12-10 12:30:37,13
Teenage Child,51.42818,0.119299,41.95,2012-12-10 12:30:48,13
Teenage Child,51.428106,0.119313,40.03,2012-12-10 12:31:01,13
Teenage Child,51.428048,0.119323,37.63,2012-12-10 12:31:09,13
Teenage Child,51.427957,0.119124,33.3,2012-12-10 12:31:22,13
Teenage Child,51.427958,0.119186,31.38,2012-12-10 12:31:30,13
Teenage Child,51.427962,0.119311,31.38,2012-12-10 12:31:44,13
Teenage Child,51.427931,0.119297,32.82,2012-12-10 12:31:52,13
Teenage Child,51.428025,0.11936,32.34,2012-12-10 12:32:01,13
Teenage Child,51.427888,0.119355,30.9,2012-12-10 12:32:14,13
Teenage Child,51.427837,0.11935,31.38,2012-12-10 12:32:29,13
Teenage Child,51.427854,0.119332,31.38,2012-12-10 12:32:38,13
Teenage Child,51.428032,0.119197,28.02,2012-12-10 12:32:53,13
Teenage Child,51.428027,0.119072,31.38,2012-12-10 12:33:19,13
Teenage Child,51.428094,0.119099,32.34,2012-12-10 12:33:48,13
Teenage Child,51.427995,0.119072,27.53,2012-12-10 12:34:31,13
Teenage Child,51.428018,0.119218,25.13,2012-12-10 12:34:52,13
Teenage Child,51.42803,0.119248,23.21,2012-12-10 12:35:17,13
Teenage Child,51.428156,0.119336,22.25,2012-12-10 12:35:43,13
Teenage Child,51.428263,0.119366,23.21,2012-12-10 12:36:09,13
Teenage Child,51.428302,0.11953,23.69,2012-12-10 12:36:33,13
Teenage Child,51.428408,0.119382,25.13,2012-12-10 12:36:59,13
Teenage Child,51.428207,0.119168,32.82,2012-12-10 12:37:37,13
Teenage Child,51.428201,0.11923,33.3,2012-12-10 12:37:59,13
Teenage Child,51.428136,0.119298,30.42,2012-12-10 12:38:31,13
Teenage Child,51.428128,0.119213,28.5,2012-12-10 12:38:41,13
Teenage Child,51.428108,0.119093,25.13,2012-12-10 12:39:00,13
Teenage Child,51.42812,0.119179,24.65,2012-12-10 12:39:37,13
Teenage Child,51.428179,0.11928,23.21,2012-12-10 12:40:05,13
Teenage Child,51.428134,0.119305,21.77,2012-12-10 12:40:57,13
Teenage Child,51.428177,0.119325,24.65,2012-12-10 12:41:16,13
Teenage Child,51.42817,0.119335,23.69,2012-12-10 12:41:43,13
Teenage Child,51.428193,0.119416,24.17,2012-12-10 12:41:48,13
Teenage Child,51.428265,0.119483,24.65,2012-12-10 12:41:52,13
Teenage Child,51.428534,0.119808,25.61,2012-12-10 12:42:04,13
Teenage Child,51.428634,0.119944,26.57,2012-12-10 12:42:10,13
Teenage Child,51.428684,0.12018,24.65,2012-12-10 12:42:19,13
Teenage Child,51.428578,0.12011,24.65,2012-12-10 12:42:28,13
Teenage Child,51.42866,0.119871,31.86,2012-12-10 12:42:37,13
Teenage Child,51.428799,0.119751,50.13,2012-12-10 12:42:44,13
Teenage Child,51.428609,0.119552,55.89,2012-12-10 12:42:50,13
Teenage Child,51.428375,0.11937,58.78,2012-12-10 12:43:05,13
Teenage Child,51.428352,0.119427,52.53,2012-12-10 12:43:29,13
Teenage Child,51.42855,0.119759,49.65,2012-12-10 12:43:54,13
Teenage Child,51.428482,0.119758,48.2,2012-12-10 12:44:13,13
Teenage Child,51.428344,0.119596,45.32,2012-12-10 12:44:36,13
Teenage Child,51.427962,0.119016,35.71,2012-12-10 12:46:47,13
Teenage Child,51.427802,0.118927,45.32,2012-12-10 12:47:09,13
Teenage Child,51.427883,0.119,45.32,2012-12-10 12:47:23,13
Teenage Child,51.427854,0.118932,44.84,2012-12-10 12:47:27,13
Teenage Child,51.42781,0.118899,45.32,2012-12-10 12:47:34,13
Teenage Child,51.428089,0.119173,46.76,2012-12-10 12:47:47,13
Teenage Child,51.428117,0.11921,41.95,2012-12-10 12:48:01,13
Teenage Child,51.428144,0.119213,39.07,2012-12-10 12:48:08,13
Teenage Child,51.428151,0.119105,31.86,2012-12-10 12:48:21,13
Teenage Child,51.428116,0.118951,27.05,2012-12-10 12:48:30,13
Teenage Child,51.42805,0.118864,23.69,2012-12-10 12:48:35,13
Teenage Child,51.428003,0.118834,20.81,2012-12-10 12:48:40,13
Teenage Child,51.427928,0.11889,18.88,2012-12-10 12:48:47,13
Teenage Child,51.427878,0.118834,13.6,2012-12-10 12:48:57,13
Teenage Child,51.427919,0.118996,3.5,2012-12-10 12:49:10,13
Teenage Child,51.42803,0.119181,-3.23,2012-12-10 12:49:25,13
Teenage Child,51.428019,0.119248,-16.21,2012-12-10 12:49:37,13
Teenage Child,51.42801,0.11925,-16.69,2012-12-10 12:49:39,13
Teenage Child,51.427989,0.119236,-15.72,2012-12-10 12:49:50,13
Teenage Child,51.427969,0.119232,-15.24,2012-12-10 12:49:55,13
Teenage Child,51.427896,0.119084,-14.76,2012-12-10 12:50:06,13
Teenage Child,51.427939,0.119065,-12.84,2012-12-10 12:50:19,13
Teenage Child,51.428105,0.119405,-9.48,2012-12-10 12:50:42,13
Teenage Child,51.428078,0.119359,-8.03,2012-12-10 12:50:54,13
Teenage Child,51.428149,0.119456,-4.67,2012-12-10 12:51:09,13
Teenage Child,51.428116,0.119443,-2.75,2012-12-10 12:51:21,13
Teenage Child,51.428039,0.119125,-3.71,2012-12-10 12:51:38,13
Teenage Child,51.42809,0.119013,-3.23,2012-12-10 12:51:46,13
Teenage Child,51.4282,0.119216,-2.27,2012-12-10 12:51:55,13
Teenage Child,51.428233,0.119282,-0.34,2012-12-10 12:52:03,13
Teenage Child,51.428171,0.119281,2.54,2012-12-10 12:52:11,13
Teenage Child,51.428246,0.119714,8.31,2012-12-10 12:52:22,13
Teenage Child,51.428302,0.120181,22.73,2012-12-10 12:52:33,13
Teenage Child,51.428257,0.12012,27.53,2012-12-10 12:52:43,13
Teenage Child,51.428146,0.119871,29.46,2012-12-10 12:52:50,13
Teenage Child,51.428097,0.119777,30.42,2012-12-10 12:52:54,13
Teenage Child,51.428149,0.119731,35.23,2012-12-10 12:53:08,13
Teenage Child,51.428176,0.119681,40.03,2012-12-10 12:53:20,13
Teenage Child,51.428147,0.119591,40.51,2012-12-10 12:53:26,13
Teenage Child,51.427989,0.119204,40.51,2012-12-10 12:53:38,13
Teenage Child,51.427983,0.119178,38.59,2012-12-10 12:53:50,13
Teenage Child,51.428032,0.119168,39.07,2012-12-10 12:54:03,13
Teenage Child,51.428003,0.119249,39.07,2012-12-10 12:54:32,13
Teenage Child,51.428078,0.119293,28.5,2012-12-10 12:55:07,13
Teenage Child,51.427969,0.119314,26.57,2012-12-10 12:55:24,13
Teenage Child,51.42802,0.119295,26.09,2012-12-10 12:55:48,13
Teenage Child,51.428079,0.119257,25.61,2012-12-10 12:56:06,13
Teenage Child,51.428149,0.119291,27.53,2012-12-10 12:56:28,13
Teenage Child,51.428082,0.119333,26.57,2012-12-10 12:57:22,13
Teenage Child,51.428019,0.119314,26.57,2012-12-10 12:57:42,13
Teenage Child,51.427988,0.11911,26.09,2012-12-10 12:58:12,13
Teenage Child,51.427867,0.118926,24.65,2012-12-10 12:58:30,13
Teenage Child,51.427846,0.118938,23.69,2012-12-10 12:58:39,13
Teenage Child,51.427839,0.11922,25.61,2012-12-10 12:59:22,13
Teenage Child,51.428177,0.119545,28.02,2012-12-10 12:59:34,13
Teenage Child,51.428145,0.119406,29.46,2012-12-10 12:59:48,13
Teenage Child,51.428279,0.119427,30.9,2012-12-10 13:00:02,13
Teenage Child,51.428363,0.119553,32.34,2012-12-10 13:00:14,13
Teenage Child,51.428516,0.119759,32.34,2012-12-10 13:00:25,13
Teenage Child,51.428555,0.119807,30.42,2012-12-10 13:00:38,13
Teenage Child,51.428574,0.119841,26.57,2012-12-10 13:00:49,13
Teenage Child,51.428551,0.119758,22.73,2012-12-10 13:01:05,13
Teenage Child,51.428554,0.119755,22.25,2012-12-10 13:01:08,13
Teenage Child,51.428618,0.119774,20.81,2012-12-10 13:01:16,13
Teenage Child,51.428421,0.119365,19.36,2012-12-10 13:01:29,13
Teenage Child,51.428343,0.119311,16.96,2012-12-10 13:01:35,13
Teenage Child,51.428224,0.119297,14.56,2012-12-10 13:01:46,13
Teenage Child,51.428227,0.119291,17.44,2012-12-10 13:01:58,13
Teenage Child,51.428223,0.119216,23.21,2012-12-10 13:02:11,13
Teenage Child,51.428153,0.119128,29.94,2012-12-10 13:02:42,13
Teenage Child,51.428219,0.119262,29.94,2012-12-10 13:03:03,13
Teenage Child,51.428333,0.119449,27.05,2012-12-10 13:03:38,13
Teenage Child,51.428341,0.11934,26.09,2012-12-10 13:03:56,13
Teenage Child,51.428263,0.119338,25.61,2012-12-10 13:04:15,13
Teenage Child,51.428153,0.119164,25.61,2012-12-10 13:04:39,13
Teenage Child,51.428127,0.119168,26.57,2012-12-10 13:04:57,13
Teenage Child,51.428135,0.119126,27.05,2012-12-10 13:05:19,13
Teenage Child,51.428182,0.119219,31.86,2012-12-10 13:05:53,13
Teenage Child,51.428235,0.119369,33.3,2012-12-10 13:06:00,13
Teenage Child,51.428272,0.119447,34.74,2012-12-10 13:06:06,13
Teenage Child,51.428363,0.119527,36.19,2012-12-10 13:06:20,13
Teenage Child,51.428412,0.119559,36.67,2012-12-10 13:06:31,13
Teenage Child,51.428392,0.119561,36.67,2012-12-10 13:06:44,13
Teenage Child,51.428298,0.119394,35.71,2012-12-10 13:06:57,13
Teenage Child,51.428253,0.119308,34.74,2012-12-10 13:07:02,13
Teenage Child,51.428182,0.119095,33.3,2012-12-10 13:07:18,13
Teenage Child,51.428165,0.119074,33.78,2012-12-10 13:07:22,13
Teenage Child,51.428238,0.119191,35.71,2012-12-10 13:07:34,13
Teenage Child,51.42825,0.119238,36.67,2012-12-10 13:07:49,13
Teenage Child,51.428249,0.119241,38.59,2012-12-10 13:07:56,13
Teenage Child,51.42822,0.119148,39.55,2012-12-10 13:08:00,13
Teenage Child,51.428197,0.119058,40.99,2012-12-10 13:08:11,13
Teenage Child,51.427701,0.118631,41.47,2012-12-10 13:08:28,13
Teenage Child,51.427604,0.118479,39.55,2012-12-10 13:08:41,13
Teenage Child,51.427595,0.11847,39.07,2012-12-10 13:08:42,13
Teenage Child,51.427574,0.118195,-8.03,2012-12-10 13:09:00,13
Teenage Child,51.427563,0.118096,-22.45,2012-12-10 13:09:12,13
Teenage Child,51.427589,0.118183,-7.07,2012-12-10 13:09:25,13
Teenage Child,51.427878,0.118905,21.77,2012-12-10 13:09:36,13
Teenage Child,51.427936,0.119101,26.57,2012-12-10 13:09:42,13
Teenage Child,51.428022,0.119199,25.61,2012-12-10 13:09:50,13
Teenage Child,51.428004,0.119174,25.61,2012-12-10 13:09:54,13
Teenage Child,51.42796,0.11922,24.17,2012-12-10 13:10:02,13
Teenage Child,51.427961,0.119409,19.36,2012-12-10 13:10:17,13
Teenage Child,51.427994,0.119422,17.44,2012-12-10 13:10:21,13
Teenage Child,51.42806,0.119345,9.75,2012-12-10 13:10:36,13
Teenage Child,51.428057,0.119339,8.79,2012-12-10 13:10:37,13
Teenage Child,51.428041,0.119257,1.1,2012-12-10 13:10:50,13
Teenage Child,51.427984,0.119089,-6.59,2012-12-10 13:11:03,13
Teenage Child,51.428016,0.119014,-9,2012-12-10 13:11:11,13
Teenage Child,51.427943,0.118691,-15.72,2012-12-10 13:11:22,13
Teenage Child,51.427938,0.118678,-17.17,2012-12-10 13:11:24,13
Teenage Child,51.428004,0.11922,-19.09,2012-12-10 13:11:39,13
